1;MAPK1;hsa:5594 hsa:5595;DUSP1;hsa:1843;http://www.kegg.jp/dbget-bin/www_bget?hsa:1843;PPrel;inhibition//dephosphorylation;hsa04726;MAPK1/DUSP1;1
1;MAPK1;hsa:5594 hsa:5595;INSR;hsa:3643;http://www.kegg.jp/dbget-bin/www_bget?hsa:3643;PPrel;indirect effect;hsa04930;MAPK1/INSR;1
1;MAPK1;hsa:5594 hsa:5595;ERBB2;hsa:2064;http://www.kegg.jp/dbget-bin/www_bget?hsa:2064;PPrel;activation//indirect effect;hsa01524;MAPK1/ERBB2;1
1;MAPK1;hsa:5594 hsa:5595;AKT3;hsa:10000 hsa:207 hsa:208;http://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208;PPrel;activation//phosphorylation;hsa04371;MAPK1/AKT3;1
1;MAPK1;hsa:5594 hsa:5595;MAP3K7;hsa:6885;https://www.kegg.jp/dbget-bin/www_bget?hsa:6885;PPrel§§PPrel;activation//phosphorylation§§activation//phosphorylation//indirect effect;hsa04621§§hsa05145;MAPK1/MAP3K7;2
1;MAPK1;hsa:5594 hsa:5595;MIR10A;hsa:406902 hsa:406903;http://www.kegg.jp/dbget-bin/www_bget?hsa:406902+hsa:406903;PPrel;inhibition;hsa05206;MAPK1/MIR10A;1
1;MAPK1;hsa:5594 hsa:5595;MIR23A;hsa:407010;http://www.kegg.jp/dbget-bin/www_bget?hsa:407010;PPrel;inhibition;hsa05206;MAPK1/MIR23A;1
1;MAPK1;hsa:5594 hsa:5595;MIR195;hsa:406971;http://www.kegg.jp/dbget-bin/www_bget?hsa:406971;PPrel;inhibition;hsa05206;MAPK1/MIR195;1
1;MAPK1;hsa:5594 hsa:5595;TRAF6;hsa:7189;https://www.kegg.jp/dbget-bin/www_bget?hsa:7189;PPrel§§PPrel;activation//phosphorylation//indirect effect§§activation//indirect effect;hsa05142§§hsa05152;MAPK1/TRAF6;2
1;MAPK1;hsa:5594 hsa:5595;ARRB1;hsa:408 hsa:409;https://www.kegg.jp/dbget-bin/www_bget?hsa:408+hsa:409;PPrel§§PPrel;None§§None;hsa04929§§hsa04929;MAPK1/ARRB1;2
1;MAPK1;hsa:5594 hsa:5595;EGFR;hsa:1956 hsa:2064;https://www.kegg.jp/dbget-bin/www_bget?hsa:1956+hsa:2064;PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel;activation//indirect effect§§activation//indirect effect§§activation//indirect effect§§activation//phosphorylation//indirect effect§§activation//indirect effect§§indirect effect;hsa04921§§hsa04928§§hsa05205§§hsa05205§§hsa04934§§hsa04520;MAPK1/EGFR;6
1;MAPK1;hsa:5594 hsa:5595;IQGAP1;hsa:8826;http://www.kegg.jp/dbget-bin/www_bget?hsa:8826;PPrel;activation;hsa05205;MAPK1/IQGAP1;1
1;MAPK1;hsa:5594 hsa:5595;SDC1;hsa:6382;http://www.kegg.jp/dbget-bin/www_bget?hsa:6382;PPrel;activation//phosphorylation//indirect effect;hsa05205;MAPK1/SDC1;1
1;MAPK1;hsa:5594 hsa:5595;ARAF;hsa:369 hsa:5894 hsa:673;http://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673;PPrel;activation//phosphorylation//indirect effect;hsa05205;MAPK1/ARAF;1
1;MAPK1;hsa:5594 hsa:5595;RRAS2;hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237;http://www.kegg.jp/dbget-bin/www_bget?hsa:22800+hsa:22808+hsa:3265+hsa:3845+hsa:4893+hsa:6237;PPrel;activation//phosphorylation//indirect effect;hsa05205;MAPK1/RRAS2;1
1;MAPK1;hsa:5594 hsa:5595;FGFR1;hsa:2260;http://www.kegg.jp/dbget-bin/www_bget?hsa:2260;PPrel;activation//phosphorylation//indirect effect;hsa05205;MAPK1/FGFR1;1
1;MAPK1;hsa:5594 hsa:5595;IGF1R;hsa:3480;http://www.kegg.jp/dbget-bin/www_bget?hsa:3480;PPrel;activation//phosphorylation//indirect effect;hsa05205;MAPK1/IGF1R;1
1;MAPK1;hsa:5594 hsa:5595;DAPK1;hsa:1612 hsa:1613 hsa:23604;https://www.kegg.jp/dbget-bin/www_bget?hsa:1612+hsa:1613+hsa:23604;PPrel§§PPrel;missing interaction§§missing interaction;hsa05219§§hsa05200;MAPK1/DAPK1;2
1;MAPK1;hsa:5594 hsa:5595;MAP2K1;hsa:5604 hsa:5605;https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605;PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel;activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§phosphorylation§§activation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation§§phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§None§§activation//phosphorylation§§phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§phosphorylation§§activation//phosphorylation§§activation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation§§activation//phosphorylation;hsa05200§§hsa04666§§hsa04934§§hsa04210§§hsa05163§§hsa04668§§hsa05223§§hsa04371§§hsa04926§§hsa04916§§hsa04926§§hsa04620§§hsa04915§§hsa04915§§hsa04662§§hsa05164§§hsa04150§§hsa04071§§hsa05161§§hsa05161§§hsa04914§§hsa05160§§hsa05218§§hsa04540§§hsa04810§§hsa04722§§hsa05221§§hsa04660§§hsa05213§§hsa05020§§hsa05220§§hsa05219§§hsa05165§§hsa04720§§hsa05205§§hsa05214§§hsa05214§§hsa04022§§hsa04072§§hsa04919§§hsa05166§§hsa04921§§hsa04218§§hsa04917§§hsa04929§§hsa04370§§hsa04010§§hsa01521§§hsa05216§§hsa05210§§hsa05216§§hsa04664§§hsa05235§§hsa05235§§hsa05235§§hsa04012§§hsa05224§§hsa05224§§hsa05224§§hsa04730§§hsa05210§§hsa04650§§hsa04015§§hsa05034§§hsa05034§§hsa04912§§hsa05231§§hsa04140§§hsa04910§§hsa04014§§hsa04151§§hsa04068§§hsa04935§§hsa05212§§hsa05167§§hsa05010§§hsa04114§§hsa05225§§hsa05225§§hsa05170§§hsa04726§§hsa01522§§hsa04510§§hsa05230§§hsa04066§§hsa04270§§hsa05226§§hsa05226§§hsa04024§§hsa05215§§hsa05132§§hsa05135§§hsa04928§§hsa04550§§hsa05211§§hsa04062§§hsa04550§§hsa04725;MAPK1/MAP2K1;98
1;MAPK1;hsa:5594 hsa:5595;PRKACA;hsa:5566 hsa:5567 hsa:5568;https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568;PPrel§§PPrel;activation§§activation//indirect effect;hsa04720§§hsa04725;MAPK1/PRKACA;2
1;MAPK1;hsa:5594 hsa:5595;CAMK2A;hsa:815 hsa:816 hsa:817 hsa:818;https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818;PPrel§§PPrel;indirect effect§§activation//indirect effect;hsa04720§§hsa04713;MAPK1/CAMK2A;2
1;MAPK1;hsa:5594 hsa:5595;PRKCA;hsa:5578 hsa:5579 hsa:5580 hsa:5581 hsa:5582 hsa:5590;https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5580+hsa:5581+hsa:5582+hsa:5590;PCrel§§PPrel§§PPrel§§PPrel;activation§§activation//phosphorylation//indirect effect§§activation§§activation//indirect effect;hsa04724§§hsa04933§§hsa04261§§hsa04919;MAPK1/PRKCA;4
1;MAPK1;hsa:5594 hsa:5595;LAT;hsa:27040;http://www.kegg.jp/dbget-bin/www_bget?hsa:27040;PPrel;activation//indirect effect;hsa04659;MAPK1/LAT;1
2;NOS1;hsa:4842;GRIN1;hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906;https://www.kegg.jp/dbget-bin/www_bget?hsa:2902+hsa:2903+hsa:2904+hsa:2905+hsa:2906;PPrel§§PPrel;compound§§compound;hsa04713§§hsa04713;MAPK1/NOS1/GRIN1;4
2;NOS1;hsa:4842;CACNA1I;hsa:8911 hsa:8912 hsa:8913;http://www.kegg.jp/dbget-bin/www_bget?hsa:8911+hsa:8912+hsa:8913;PPrel;compound;hsa04713;MAPK1/NOS1/CACNA1I;2
2;NOS1;hsa:4842;ITPR1;hsa:3708 hsa:3710;https://www.kegg.jp/dbget-bin/www_bget?hsa:3708+hsa:3710;PPrel;compound;hsa04713;MAPK1/NOS1/ITPR1;2
2;NOS1;hsa:4842;RYR1;hsa:6261 hsa:6262 hsa:6263;http://www.kegg.jp/dbget-bin/www_bget?hsa:6261+hsa:6262+hsa:6263;PPrel;compound;hsa04713;MAPK1/NOS1/RYR1;2
2;NOS1;hsa:4842;CACNA1C;hsa:775 hsa:776;http://www.kegg.jp/dbget-bin/www_bget?hsa:775+hsa:776;PPrel;compound;hsa04713;MAPK1/NOS1/CACNA1C;2
2;NOS1;hsa:4842;CAMK2A;hsa:815 hsa:816 hsa:817 hsa:818;https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818;PPrel§§PPrel;activation//phosphorylation§§activation//phosphorylation;hsa04713§§hsa04713;MAPK1/NOS1/CAMK2A;4
2;NOS1;hsa:4842;MAPK1;hsa:5594 hsa:5595;https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595;GErel;expression//indirect effect;hsa04926;MAPK1/NOS1/MAPK1;2
2;NOS1;hsa:4842;CALML6;hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860;https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860;PPrel;activation;hsa04970;MAPK1/NOS1/CALML6;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;GABBR1;hsa:2550 hsa:9568;https://www.kegg.jp/dbget-bin/www_bget?hsa:2550+hsa:9568;PPrel§§PPrel§§PPrel§§PPrel§§PPrel;activation§§activation§§activation§§activation§§activation;hsa04727§§hsa04727§§hsa05032§§hsa05032§§hsa05032;MAPK1/GNB5/GABBR1;10
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;CNR1;hsa:1268;https://www.kegg.jp/dbget-bin/www_bget?hsa:1268;PPrel§§PPrel§§PPrel;None§§activation§§activation;hsa04723§§hsa04723§§hsa04723;MAPK1/GNB5/CNR1;6
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;DRD3;hsa:1814 hsa:1815;http://www.kegg.jp/dbget-bin/www_bget?hsa:1814+hsa:1815;PPrel;activation;hsa04728;MAPK1/GNB5/DRD3;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;DRD2;hsa:1813;https://www.kegg.jp/dbget-bin/www_bget?hsa:1813;PPrel§§PPrel;activation§§activation;hsa04728§§hsa05034;MAPK1/GNB5/DRD2;4
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;RASD1;hsa:51655;https://www.kegg.jp/dbget-bin/www_bget?hsa:51655;PPrel;activation;hsa04713;MAPK1/GNB5/RASD1;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;CHRM2;hsa:1129;https://www.kegg.jp/dbget-bin/www_bget?hsa:1129;PPrel§§PPrel;activation§§activation;hsa04725§§hsa04725;MAPK1/GNB5/CHRM2;4
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;CHRM4;hsa:1132;https://www.kegg.jp/dbget-bin/www_bget?hsa:1132;PPrel§§PPrel;activation§§activation;hsa04725§§hsa04725;MAPK1/GNB5/CHRM4;4
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;GRM2;hsa:2912 hsa:2913;https://www.kegg.jp/dbget-bin/www_bget?hsa:2912+hsa:2913;PCrel;activation;hsa04724;MAPK1/GNB5/GRM2;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;GRM4;hsa:2914 hsa:2918;http://www.kegg.jp/dbget-bin/www_bget?hsa:2914+hsa:2918;PCrel;activation;hsa04724;MAPK1/GNB5/GRM4;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;GRM7;hsa:2917;http://www.kegg.jp/dbget-bin/www_bget?hsa:2917;PCrel;activation;hsa04724;MAPK1/GNB5/GRM7;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;OPRM1;hsa:4988;https://www.kegg.jp/dbget-bin/www_bget?hsa:4988;PPrel§§PPrel;activation§§activation;hsa05032§§hsa05032;MAPK1/GNB5/OPRM1;4
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;PRKACA;hsa:5566 hsa:5567 hsa:5568;https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568;PPrel;activation//phosphorylation;hsa05032;MAPK1/GNB5/PRKACA;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;PRKCA;hsa:5578 hsa:5579 hsa:5582;https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582;PPrel;activation//phosphorylation;hsa05032;MAPK1/GNB5/PRKCA;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;HTR1A;hsa:3350 hsa:3351 hsa:3352 hsa:3354 hsa:3355;http://www.kegg.jp/dbget-bin/www_bget?hsa:3350+hsa:3351+hsa:3352+hsa:3354+hsa:3355;PPrel;activation;hsa04726;MAPK1/GNB5/HTR1A;2
2;GNB5;hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235;HTR5A;hsa:3361;http://www.kegg.jp/dbget-bin/www_bget?hsa:3361;PPrel;activation;hsa04726;MAPK1/GNB5/HTR5A;2
2;GRB2;hsa:2885;GAB1;hsa:2549;https://www.kegg.jp/dbget-bin/www_bget?hsa:2549;PPrel;activation;hsa05211;MAPK1/GRB2/GAB1;1
2;GRB2;hsa:2885;EGFR;hsa:1956 hsa:2064 hsa:2260 hsa:2263 hsa:3480 hsa:3643 hsa:3645 hsa:3815 hsa:5156 hsa:5159;https://www.kegg.jp/dbget-bin/www_bget?hsa:1956+hsa:2064+hsa:2260+hsa:2263+hsa:3480+hsa:3643+hsa:3645+hsa:3815+hsa:5156+hsa:5159;PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel§§PPrel;activation§§activation§§binding/association§§activation§§activation§§activation§§activation§§activation§§activation§§activation§§activation§§activation§§activation§§activation§§activation;hsa04068§§hsa04540§§hsa05160§§hsa05165§§hsa05215§§hsa04072§§hsa04912§§hsa04012§§hsa04012§§hsa05163§§hsa05213§§hsa05210§§hsa05223§§hsa05231§§hsa04926;MAPK1/GRB2/EGFR;15
2;GRB2;hsa:2885;IL6ST;hsa:3572 hsa:3977;http://www.kegg.jp/dbget-bin/www_bget?hsa:3572+hsa:3977;PPrel;activation;hsa04550;MAPK1/GRB2/IL6ST;1
